Pincode,Prepaid,Reverse Pickup,COD,City,State Code,Express TAT,Surface TAT,Zone,BD-Zone,BD-State Code,BD-serviceable status
400072,Y,Y,Y,Mumbai,MH,2,3,C2,WEST,BOM,Yes
210120,Y,Y,Y,Atarra,UP,2,2,D1,No service,No service,EDL /ODA
621216,Y,Y,Y,Tiruchi,TN,3,5,D2,No service,No service,EDL /ODA
460554,Y,Y,Y,Amla,MP,2,3,D1,No service,No service,EDL /ODA
641038,Y,Y,Y,Coimbatore,TN,2,4,D2,SOUTH,CJB,Yes
209831,Y,Y,Y,Unnao,UP,2,2,B,No service,No service,EDL /ODA
244231,Y,Y,Y,Gajraula,UP,2,2,B,No service,No service,EDL /ODA
786154,Y,Y,Y,Doom Dooma,AS,2,6,E,No service,No service,0
845303,Y,Y,Y,Dhaka,BR,3,3,D1,No service,No service,EDL /ODA
458110,Y,Y,Y,Manasa,MP,2,3,D1,No service,No service,EDL /ODA
301030,Y,Y,Y,Alwar,RJ,2,2,B,No service,No service,EDL /ODA
140001,Y,Y,Y,Rupnagar,PB,2,2,B,NORTH,DRP,Yes
227208,Y,Y,Y,Lucknow,UP,2,2,D1,No service,No service,EDL /ODA
144819,Y,Y,Y,Begowal,PB,2,2,B,No service,No service,EDL /ODA
342011,Y,Y,Y,Jodhpur,RJ,3,3,D1,No service,No service,0
473670,Y,Y,Y,Karera-MP,MP,3,3,B,No service,No service,EDL /ODA
521245,Y,Y,Y,Vuyyuru,AP,3,4,D2,No service,No service,EDL /ODA
124517,Y,Y,Y,Sonipat,HR,2,2,A,No service,No service,0
394810,Y,Y,Y,Hansot,GJ,2,3,D1,WEST,ANK,Yes
581333,Y,Y,Y,Kumta,KA,2,4,D2,No service,No service,EDL /ODA
175025,Y,Y,Y,Sarkaghat,HP,2,3,E,No service,No service,EDL /ODA
363755,Y,Y,Y,Viramgam,GJ,2,3,D1,No service,No service,0
754287,Y,Y,Y,Salipur,OR,3,4,D2,No service,No service,0
425125,Y,Y,Y,Bhusawal,MH,3,4,D1,No service,No service,0
581172,Y,Y,Y,Haveri,KA,3,5,D2,No service,No service,0
306104,Y,Y,Y,Sojat,RJ,3,3,D1,No service,No service,EDL /ODA
311408,Y,Y,Y,Shahpura,RJ,3,3,B,No service,No service,EDL /ODA
515306,Y,Y,Y,Madakasira,AP,3,4,D2,No service,No service,0
752118,Y,Y,Y,Konark,OR,2,4,D2,No service,No service,EDL /ODA
783301,Y,Y,Y,Dhubri,AS,3,4,E,No service,No service,EDL /ODA
824114,Y,Y,Y,Goh,BR,2,3,D1,No service,No service,EDL /ODA
761010,Y,Y,Y,Chikiti,OR,3,4,D2,No service,No service,EDL /ODA
364001,Y,Y,Y,Bhavnagar,GJ,3,4,D1,WEST,BVN,Yes
388550,Y,Y,Y,Vatadara,GJ,2,3,D1,No service,No service,EDL /ODA
515154,Y,Y,Y,Mudigubba,AP,3,4,D2,No service,No service,EDL /ODA
799250,Y,Y,Y,Dharmanagar,TR,3,5,E,No service,No service,0
670310,Y,Y,Y,Kannur,KL,3,5,D2,No service,No service,EDL /ODA
688542,Y,Y,Y,Alappuzha,KL,3,5,D2,SOUTH,APY,Yes
509218,Y,Y,Y,Hyderabad,TS,2,3,C2,No service,No service,0
679577,Y,Y,Y,Tirur,KL,2,5,D2,No service,No service,EDL /ODA
127041,Y,Y,Y,Meham,HR,2,2,B,No service,No service,EDL /ODA
142053,Y,Y,Y,Moga,PB,2,2,B,No service,No service,EDL /ODA
673302,Y,Y,Y,Kozhikode,KL,2,5,D2,No service,No service,EDL /ODA
712712,Y,Y,Y,Bandel,WB,#N/A,#N/A,#N/A,No service,No service,0
743351,Y,Y,Y,Fatepur,WB,3,3,C2,No service,No service,EDL /ODA
721123,Y,Y,Y,Midnapore,WB,2,4,D2,No service,No service,EDL /ODA
361170,Y,Y,Y,Khambhalia,GJ,3,3,D1,No service,No service,EDL /ODA
797107,Y,Y,Y,Pfutsero,NL,5,6,#N/A,No service,No service,EDL /ODA
225413,Y,Y,Y,Haidargarh,UP,2,2,D1,No service,No service,EDL /ODA
688559,Y,Y,Y,Alappuzha,KL,3,5,D2,No service,No service,EDL /ODA
416305,Y,Y,Y,AshtaSangli,MH,3,4,#N/A,No service,No service,EDL /ODA
225408,Y,Y,Y,Dariyabad,UP,2,2,D1,No service,No service,EDL /ODA
690561,Y,Y,Y,Kayamkulam,KL,3,5,D2,No service,No service,EDL /ODA
160007,Y,Y,Y,Chandigarh,CH,2,2,B,NORTH,CAR,Yes
334004,Y,Y,Y,Bikaner,RJ,2,2,B,NORTH,BKN,Yes
533464,Y,Y,Y,Sunkara Palem,AP,3,4,#N/A,SOUTH,YIN,Yes
416201,Y,Y,Y,Kolhapur,MH,2,4,D2,No service,No service,EDL /ODA
470666,Y,Y,Y,Damoh,MP,3,3,D1,No service,No service,EDL /ODA
781104,Y,Y,Y,Guwahati,AS,3,4,E,No service,No service,EDL /ODA
583214,Y,Y,Y,Hoovina Hadagali,KA,3,5,D2,No service,No service,EDL /ODA
690536,Y,Y,Y,Kollam,KL,3,5,D2,No service,No service,EDL /ODA
171220,Y,Y,Y,Theog,HP,3,3,E,No service,No service,EDL /ODA
590018,Y,Y,Y,Belgaum,KA,3,4,D2,SOUTH,IXG,Yes
173214,Y,Y,Y,Solan,HP,3,3,E,NORTH,SOL,Yes
804430,Y,Y,Y,Arwal,BR,3,3,D1,No service,No service,0
305003,Y,Y,Y,Ajmer,RJ,3,3,B,NORTH,ANX,Yes
576213,Y,Y,Y,Manipal,KA,3,4,D2,No service,No service,EDL /ODA
583218,Y,Y,Y,Kudligi,KA,3,5,D2,No service,No service,EDL /ODA
466125,Y,Y,Y,Ashta,MP,2,3,D1,No service,No service,EDL /ODA
387650,Y,Y,Y,Kapadvanj,GJ,2,3,D1,No service,No service,EDL /ODA
261131,Y,Y,Y,Sitapur,UP,3,3,B,No service,No service,EDL /ODA
485551,Y,Y,Y,Nagod,MP,3,3,D1,No service,No service,EDL /ODA
600031,Y,Y,Y,Chennai,TN,2,4,C2,SOUTH,MAA,Yes
628309,Y,Y,Y,Kovilpatti,TN,3,5,D2,No service,No service,0
335064,Y,Y,Y,Hanumangarh,RJ,2,2,B,No service,No service,EDL /ODA
851210,Y,Y,Y,Begusarai,BR,3,3,D1,EAST,BAI,Yes
363415,Y,Y,Y,Limbdi,GJ,3,3,D1,No service,No service,EDL /ODA
413202,Y,Y,Y,Karmala,MH,3,4,D2,No service,No service,EDL /ODA
755010,Y,Y,Y,Kendrapara,OR,3,4,D2,No service,No service,EDL /ODA
185203,Y,Y,Y,Sunderbani,JK,2,3,E,No service,No service,0
605601,Y,Y,Y,Viluppuram,TN,3,4,D2,No service,No service,EDL /ODA
713339,Y,Y,Y,Asansol,WB,3,3,D1,No service,No service,EDL /ODA
841211,Y,Y,Y,Chhapra,BR,2,3,D1,No service,No service,EDL /ODA
731245,Y,Y,Y,Khargram,WB,2,4,D1,No service,No service,EDL /ODA
764041,Y,Y,Y,Koraput,OR,3,4,D2,No service,No service,EDL /ODA
695318,Y,Y,Y,Attingal,KL,3,5,D2,No service,No service,EDL /ODA
517167,Y,Y,Y,Chittoor,AP,2,4,D2,No service,No service,EDL /ODA
587120,Y,Y,Y,Bagalkot,KA,3,4,D2,No service,No service,EDL /ODA
621107,Y,Y,Y,Perambalur,TN,3,5,D2,No service,No service,EDL /ODA
176502,Y,Y,Y,Ghati Billan,HP,2,2,E,No service,No service,EDL /ODA
450001,Y,Y,Y,Khandwa,MP,2,3,D1,No service,No service,EDL /ODA
507111,Y,Y,Y,Bhadrachalam,TS,3,4,D2,No service,No service,EDL /ODA
518135,Y,Y,Y,Betamcherla,AP,3,4,D2,No service,No service,EDL /ODA
574504,Y,Y,Y,Uchila,KA,2,5,#N/A,No service,No service,EDL /ODA
731123,Y,Y,Y,Dubrajpur,WB,2,3,D1,No service,No service,EDL /ODA
641061,Y,Y,Y,Coimbatore,TN,2,4,D2,No service,No service,0
690555,Y,Y,Y,Haripad,KL,3,5,D2,No service,No service,EDL /ODA
835325,Y,Y,Y,Bero,JH,2,3,D1,No service,No service,EDL /ODA
424205,Y,Y,Y,Jamner,MH,3,4,D1,No service,No service,0
688565,Y,Y,Y,Haripad,KL,3,5,D2,No service,No service,EDL /ODA
326517,Y,Y,Y,Ramganj Mandi,RJ,2,2,D1,No service,No service,EDL /ODA
174301,Y,Y,Y,Tahliwal,HP,2,2,E,No service,No service,EDL /ODA
416313,Y,Y,Y,AshtaSangli,MH,3,4,#N/A,No service,No service,EDL /ODA
826001,Y,Y,Y,Dhanbad,JH,3,3,D1,EAST,DBD,Yes
224149,Y,Y,Y,Jalalpur,UP,3,3,D1,No service,No service,EDL /ODA
283136,Y,Y,Y,Shikohabad,UP,2,2,B,No service,No service,EDL /ODA
262727,Y,Y,Y,Maholi,UP,3,3,B,No service,No service,EDL /ODA
505303,Y,Y,Y,Yellareddipet,TS,3,4,D2,No service,No service,0
642052,Y,Y,Y,Pollachi,TN,2,4,D2,No service,No service,0
713152,Y,Y,Y,Guskhara,WB,2,3,D1,No service,No service,EDL /ODA
388250,Y,Y,Y,Umreth,GJ,2,3,D1,No service,No service,EDL /ODA
574148,Y,Y,Y,Surathkal,KA,3,4,D2,No service,No service,EDL /ODA
591311,Y,Y,Y,Ugar,KA,3,4,D2,No service,No service,EDL /ODA
680006,Y,Y,Y,Thrissur,KL,3,5,D2,SOUTH,TRR,Yes
581107,Y,Y,Y,Gadag,KA,3,4,D2,No service,No service,EDL /ODA
700076,Y,Y,Y,Kolkata,WB,2,3,C2,EAST,CCU,Yes
204211,Y,Y,Y,Sikandra Rao,UP,2,2,B,No service,No service,EDL /ODA
144004,Y,Y,Y,Jalandhar,PB,2,2,B,NORTH,JRD,Yes
533241,Y,Y,Y,Amalapuram,AP,3,4,D2,No service,No service,EDL /ODA
673002,Y,Y,Y,Kozhikode,KL,2,5,D2,SOUTH,CLT,Yes
424006,Y,Y,Y,Dhule,MH,3,4,D1,No service,No service,EDL /ODA
831017,Y,Y,Y,Jamshedpur,JH,2,3,D1,EAST,JMD,Yes
605803,Y,Y,Y,Thirukoilure,TN,3,4,D2,No service,No service,EDL /ODA
392020,Y,Y,Y,Bharuch,GJ,2,3,D1,No service,No service,EDL /ODA
587204,Y,Y,Y,Bagalkot,KA,3,4,D2,No service,No service,EDL /ODA
712204,Y,Y,Y,Hooghly,WB,2,3,C2,EAST,RIS,Yes
110091,Y,Y,Y,Delhi,DL,1,1,A,NORTH,DEL,Yes
332708,Y,Y,Y,Khandela,RJ,2,2,B,No service,No service,EDL /ODA
722209,Y,Y,Y,Sonamukhi,WB,2,3,D1,No service,No service,EDL /ODA
491337,Y,Y,Y,Mungeli,CG,4,4,D1,No service,No service,EDL /ODA
623604,Y,Y,Y,Perunali,TN,3,5,D2,No service,No service,EDL /ODA
673534,Y,Y,Y,Thamarassery,KL,2,5,D2,No service,No service,EDL /ODA
534416,Y,Y,Y,Tadepalligudem,AP,3,4,D2,No service,No service,EDL /ODA
421602,Y,Y,Y,Igatpuri,MH,3,4,D1,No service,No service,EDL /ODA
582205,Y,Y,Y,Gadag,KA,3,4,D2,No service,No service,EDL /ODA
534301,Y,Y,Y,Kovvur,AP,3,4,D2,No service,No service,EDL /ODA
415306,Y,Y,Y,Atapadi,MH,3,4,D2,No service,No service,EDL /ODA
609304,Y,Y,Y,Mayiladuthurai,TN,3,5,D2,No service,No service,EDL /ODA
673648,Y,Y,Y,Kozhikode,KL,2,5,D2,No service,No service,EDL /ODA
768029,Y,Y,Y,Bargarh,OR,2,4,D1,No service,No service,EDL /ODA
412112,Y,Y,Y,Pirangut,MH,3,3,C2,No service,No service,EDL /ODA
495677,Y,Y,Y,Korba,CG,4,4,D1,No service,No service,EDL /ODA
631703,Y,Y,Y,Kanchipuram,TN,3,4,D2,No service,No service,0
413224,Y,Y,Y,Solapur,MH,3,4,D2,No service,No service,EDL /ODA
600041,Y,Y,Y,Chennai,TN,2,4,C2,SOUTH,MAA,Yes
303901,Y,Y,Y,Chaksu,RJ,3,3,B,No service,No service,EDL /ODA
520016,Y,Y,Y,Vijayawada,AP,3,4,D2,No service,No service,0
606907,Y,Y,Y,Arani,TN,2,4,D2,No service,No service,EDL /ODA
680671,Y,Y,Y,Kodungallur,KL,3,5,D2,No service,No service,EDL /ODA
307031,Y,Y,Y,Pindwara,RJ,3,3,D1,No service,No service,EDL /ODA
813113,Y,Y,Y,Bhagalpur,BR,3,3,D1,No service,No service,0
711108,Y,Y,Y,Bally,WB,2,3,C2,EAST,HOW,Yes
360021,Y,Y,Y,Rajkot,GJ,3,3,D1,WEST,RJK,Yes
382010,Y,Y,Y,Gandhinagar,GJ,2,3,C1,WEST,GNR,Yes
670521,Y,Y,Y,Nileshwar,KL,3,5,D2,No service,No service,EDL /ODA
768103,Y,Y,Y,Kadobahal,OR,2,4,D1,No service,No service,EDL /ODA
737116,Y,Y,Y,Mangan,SK,3,4,E,No service,No service,0
803110,Y,Y,Y,Bakhtiarpur,BR,2,3,D1,No service,No service,EDL /ODA
577411,Y,Y,Y,Sringeri,KA,3,4,D2,No service,No service,EDL /ODA
327601,Y,Y,Y,Banswara,RJ,3,3,D1,No service,No service,EDL /ODA
786102,Y,Y,Y,Chabua,AS,2,6,E,No service,No service,EDL /ODA
828120,Y,Y,Y,Dhanbad,JH,3,3,D1,No service,No service,EDL /ODA
172115,Y,Y,Y,Jeori,HP,4,4,E,No service,No service,EDL /ODA
532405,Y,Y,Y,Srikakulam,AP,2,4,D2,No service,No service,EDL /ODA
496107,Y,Y,Y,Raigarh,CG,4,4,D1,No service,No service,EDL /ODA
685505,Y,Y,Y,Mundakayam,KL,3,5,D2,No service,No service,EDL /ODA
171014,Y,Y,Y,Shimla,HP,3,3,E,No service,No service,EDL /ODA
193221,Y,Y,Y,Kupwara,JK,3,5,F,No service,No service,0
474042,Y,Y,Y,Gwalior,MP,2,2,B,No service,No service,0
121106,Y,Y,Y,Hodal,HR,2,2,B,No service,No service,EDL /ODA
582202,Y,Y,Y,Rona,KA,3,4,D2,No service,No service,EDL /ODA
572160,Y,Y,Y,Tumkur,KA,3,4,D2,No service,No service,EDL /ODA
210105,Y,Y,Y,Chitrakoot,UP,2,2,D1,No service,No service,0
721501,Y,Y,Y,Ama Dubi,WB,3,4,D1,No service,No service,EDL /ODA
262124,Y,Y,Y,Puranpur,UP,2,2,B,No service,No service,EDL /ODA
141305,Y,Y,Y,Jalandhar,PB,2,2,B,No service,No service,0
761037,Y,Y,Y,Chikiti,OR,3,4,D2,No service,No service,EDL /ODA
142025,Y,Y,Y,Jagraon,PB,2,2,B,No service,No service,EDL /ODA
711224,Y,N,Y,Dankuni,WB,2,3,D2,No service,No service,0
782447,Y,Y,Y,Lumding,AS,4,5,E,No service,No service,0
798617,Y,Y,Y,Mokokchung,NL,4,6,E,No service,No service,EDL /ODA
414302,Y,Y,Y,Parner,MH,3,4,D1,No service,No service,EDL /ODA
324005,Y,Y,Y,Kota,RJ,2,3,D1,NORTH,KOC,Yes
625518,Y,Y,Y,Cumbum,TN,3,5,D2,No service,No service,EDL /ODA
388130,Y,Y,Y,Anand,GJ,2,3,D1,No service,No service,EDL /ODA
821103,Y,Y,Y,Chainpur,BR,3,3,D1,No service,No service,EDL /ODA
401101,Y,Y,Y,Mumbai,MH,2,3,C2,WEST,BOM,Yes
360480,Y,Y,Y,Jamjodhpur,GJ,3,3,D1,No service,No service,EDL /ODA
515005,Y,Y,Y,Anantapur,AP,2,4,D2,No service,No service,EDL /ODA
768215,Y,Y,Y,Bamra,OR,2,4,D1,No service,No service,EDL /ODA
758018,Y,Y,Y,Kendujhar,OR,3,4,D2,No service,No service,EDL /ODA
632115,Y,Y,Y,Kadpadi,TN,3,4,#N/A,No service,No service,EDL /ODA
769005,Y,Y,Y,Rourkela,OR,2,3,D1,EAST,RRK,Yes
362310,Y,Y,Y,Junagadh,GJ,3,3,D1,No service,No service,EDL /ODA
799204,Y,Y,Y,Aambasa,TR,4,5,E,No service,No service,EDL /ODA
847202,Y,Y,Y,Benipur,BR,3,3,D1,No service,No service,0
272125,Y,Y,Y,Basti,UP,3,3,D1,No service,No service,EDL /ODA
303807,Y,Y,Y,Chomu,RJ,2,3,B,No service,No service,EDL /ODA
638056,Y,Y,Y,Perundurai,TN,3,5,D2,SOUTH,PXR,Yes
531075,Y,Y,Y,Chodavaram,AP,2,4,D2,No service,No service,0
531023,Y,Y,Y,Chodavaram,AP,2,4,D2,No service,No service,0
144803,Y,Y,Y,Kapurthala,PB,2,2,B,No service,No service,EDL /ODA
262551,Y,Y,Y,Didihat,UK,3,4,D1,No service,No service,EDL /ODA
534005,Y,Y,Y,Eluru,AP,3,4,D2,SOUTH,ELF,Yes
600069,Y,Y,Y,Chennai,TN,2,4,C2,SOUTH,MDU,Yes
413201,Y,Y,Y,Jamkhed,MH,3,4,D1,No service,No service,EDL /ODA
673106,Y,Y,Y,Vadakara,KL,3,5,D2,No service,No service,EDL /ODA
414303,Y,Y,Y,Parner,MH,3,4,D1,No service,No service,EDL /ODA
389352,Y,Y,Y,Halol,GJ,2,3,D1,No service,No service,EDL /ODA
770040,Y,Y,Y,Lahunipara,OR,3,3,D2,No service,No service,EDL /ODA
734434,Y,Y,Y,Bagdogra,WB,2,3,D1,No service,No service,EDL /ODA
533125,Y,Y,Y,Rajahmundry,AP,3,4,D2,SOUTH,KIY,Yes
492112,Y,Y,Y,Basna,CG,3,4,D1,No service,No service,EDL /ODA
443404,Y,Y,Y,Nandura,MH,3,4,D1,No service,No service,EDL /ODA
246737,Y,Y,Y,Chandpur,UP,2,2,B,No service,No service,EDL /ODA
262309,Y,Y,Y,Tanakpur,UK,2,2,B,No service,No service,0
623107,Y,Y,Y,Karaikudi,TN,3,5,D2,No service,No service,0
500086,Y,Y,Y,Hyderabad,TS,2,3,C2,SOUTH,HYD,Yes
415012,Y,Y,Y,Wai,MH,3,4,D2,No service,No service,EDL /ODA
221714,Y,Y,Y,Ballia,UP,3,3,D1,No service,No service,EDL /ODA
364230,Y,Y,Y,Dhasa,GJ,3,4,D1,No service,No service,EDL /ODA
202151,Y,Y,Y,Jewar,UP,2,2,B,No service,No service,0
360001,Y,Y,Y,Rajkot,GJ,3,3,D1,WEST,RJK,Yes
143518,Y,Y,Y,Batala,PB,2,2,B,No service,No service,EDL /ODA
784146,Y,Y,Y,Mangaldoi,AS,3,4,E,No service,No service,EDL /ODA
756162,Y,Y,Y,Bhadrak,OR,3,4,D2,No service,No service,EDL /ODA
481996,Y,Y,Y,Bichhiya,MP,3,3,D1,No service,No service,EDL /ODA
608801,Y,Y,Y,Cuddalore,TN,3,4,D2,No service,No service,EDL /ODA
632319,Y,Y,Y,Arani,TN,2,4,D2,No service,No service,EDL /ODA
304507,Y,Y,Y,Kekri,RJ,3,3,B,No service,No service,EDL /ODA
231304,Y,Y,Y,Chunnar,UP,2,3,D1,No service,No service,EDL /ODA
852212,Y,Y,Y,Saharsa,BR,3,3,D1,No service,No service,EDL /ODA
700005,Y,Y,Y,Kolkata,WB,2,3,C2,EAST,CCU,Yes
181134,Y,Y,Y,Jakh,JK,2,3,#N/A,No service,No service,0
301705,Y,Y,Y,Neemrana,RJ,2,2,B,NORTH,NMR,Yes
431812,Y,Y,Y,Kinwat,MH,3,4,D1,No service,No service,0
813102,Y,Y,Y,Banka,BR,3,3,D1,No service,No service,EDL /ODA
400701,Y,Y,Y,Navi mumbai,MH,2,3,C2,WEST,NBM,Yes
712201,Y,Y,Y,Hooghly,WB,2,3,C2,EAST,RIS,Yes
713102,Y,Y,Y,Bardhaman,WB,2,3,D1,EAST,BRW,Yes
335001,Y,Y,Y,Ganga Nagar,RJ,2,2,B,NORTH,SNE,Yes
110017,Y,Y,Y,Delhi,DL,1,1,A,NORTH,DEL,Yes
695584,Y,Y,Y,Attingal,KL,3,5,D2,No service,No service,EDL /ODA
679576,Y,Y,Y,Edappal,KL,2,5,D2,No service,No service,EDL /ODA
848142,Y,Y,Y,Tajpur,BR,3,3,D1,No service,No service,EDL /ODA
603313,Y,Y,Y,Melmaruvathur,TN,3,5,D2,No service,No service,EDL /ODA
833213,Y,Y,Y,Noamundi,JH,3,5,D1,No service,No service,0
676541,Y,Y,Y,Edavanna,KL,2,5,D2,No service,No service,EDL /ODA
686513,Y,Y,Y,Mundakayam,KL,3,5,D2,No service,No service,EDL /ODA
335073,Y,Y,Y,PadampurRJ,RJ,2,2,B,No service,No service,EDL /ODA
828113,Y,Y,Y,Dhanbad,JH,3,3,D1,No service,No service,EDL /ODA
500025,Y,Y,Y,Hyderabad,TS,2,3,C2,SOUTH,HYD,Yes
623566,Y,Y,Y,Ramanathapuram,TN,3,5,D2,No service,No service,EDL /ODA
741255,Y,Y,Y,Ranaghat,WB,3,4,D2,No service,No service,EDL /ODA
345024,Y,Y,Y,Phalsund,RJ,3,3,D1,No service,No service,EDL /ODA
229881,Y,Y,Y,Malihabad,UP,2,2,B,No service,No service,EDL /ODA
517152,Y,Y,Y,Pakala,AP,3,5,D2,No service,No service,EDL /ODA
505001,Y,Y,Y,Karim Nagar,TS,3,4,D2,SOUTH,KIR,Yes
678598,Y,Y,Y,Karimba,KL,2,5,D2,No service,No service,EDL /ODA
503144,Y,Y,Y,Kamareddy,TS,3,4,D2,No service,No service,0
441611,Y,Y,Y,Gondia,MH,3,3,D1,No service,No service,0
380013,Y,Y,Y,Ahmedabad,GJ,2,3,C1,WEST,AHD,Yes
225205,Y,Y,Y,Ramnagar-UP,UP,2,2,D1,No service,No service,EDL /ODA
586115,Y,Y,Y,Sindagi,KA,3,4,D2,No service,No service,EDL /ODA
431604,Y,Y,Y,Nanded,MH,3,4,D1,WEST,NND,Yes
441115,Y,Y,Y,Nagpur,MH,2,3,D1,No service,No service,EDL /ODA
676306,Y,Y,Y,Malappuram,KL,2,5,D2,No service,No service,0
152028,Y,Y,Y,Dharamkot,PB,2,2,B,No service,No service,EDL /ODA
518462,Y,Y,Y,Yemmiganur,AP,3,4,D2,No service,No service,EDL /ODA
134105,Y,Y,Y,Pinjore,HR,2,3,B,No service,No service,EDL /ODA
262202,Y,Y,Y,Bisalpur,UP,2,2,B,No service,No service,0
680547,Y,Y,Y,Thrissur,KL,3,5,D2,No service,No service,EDL /ODA
248015,Y,Y,Y,Dehradun,UK,2,2,B,No service,No service,EDL /ODA
574129,Y,Y,Y,Karkala,KA,3,4,D2,No service,No service,EDL /ODA
311012,Y,Y,Y,Bhilwara,RJ,3,3,D1,No service,No service,EDL /ODA
670331,Y,Y,Y,Kannapuram,KL,3,5,#N/A,No service,No service,EDL /ODA
843319,Y,Y,Y,Pupri,BR,3,3,D1,No service,No service,EDL /ODA
731104,Y,Y,Y,Dubrajpur,WB,2,3,D1,No service,No service,EDL /ODA
424208,Y,Y,Y,Jamner,MH,3,4,D1,No service,No service,EDL /ODA
271835,Y,Y,Y,Bhinga,UP,3,3,D1,No service,No service,EDL /ODA
